MONTH;REGION;COUNTRYOFRESIDENCE;ARRIVALS;HOTELNIGHTS
2020-01-01;Vaud;Malaysia;184;412
2020-01-01;Vaud;Philippines;32;119
2020-01-01;Vaud;New Zealand, Oceania;111;515
2020-01-01;Vaud;Singapore;152;444
2020-01-01;Vaud;Oman;11;35
2020-01-01;Vaud;Taiwan (Chinese Taipei);284;450
2020-01-01;Vaud;Thailand;228;639
2020-01-01;Vaud;Other West Asian countries;181;739
2020-01-01;Vaud;Estonia;29;77
2020-01-01;Vaud;Latvia;24;72
2020-01-01;Vaud;Lithuania;45;89
2020-01-01;Vaud;Saudi Arabia;251;840
2020-01-01;Vaud;United Arab Emirates;232;751
2020-01-01;Vaud;Croatia;39;147
2020-01-01;Vaud;Romania;253;837
2020-01-01;Vaud;Russia;1035;3687
2020-01-01;Vaud;Slovakia;63;246
2020-01-01;Vaud;Slovenia;47;145
2020-01-01;Vaud;Czechia;197;497
2020-01-01;Vaud;Ukraine;268;785
2020-01-01;Vaud;Serbia;52;184
2020-01-01;Geneva;Switzerland;27639;49869
2020-01-01;Geneva;Germany;3511;6215
2020-01-01;Geneva;France;12938;20287
2020-01-01;Geneva;Italy;3393;6634
2020-01-01;Geneva;Austria;574;1081
2020-01-01;Geneva;United Kingdom;10508;17764
2020-01-01;Geneva;Irland;532;964
2020-01-01;Geneva;Netherlands;1516;2597
2020-01-01;Geneva;Belgium;1793;2929
2020-01-01;Geneva;Luxembourg;374;572
2020-01-01;Geneva;Denmark;499;865
2020-01-01;Geneva;Sweden;685;1169
2020-01-01;Geneva;Norway;354;686
2020-01-01;Geneva;Finland;305;668
2020-01-01;Geneva;Spain;3185;5614
2020-01-01;Geneva;Portugal;1662;3252
2020-01-01;Geneva;Greece;619;1180
2020-01-01;Geneva;Turkey;784;1430
2020-01-01;Geneva;Other European countries;620;1212
2020-01-01;Geneva;Liechtenstein;36;55
2020-01-01;Geneva;Iceland;30;55
2020-01-01;Geneva;Poland;544;1040
2020-01-01;Geneva;Hungary;211;432
2020-01-01;Geneva;Belarus;102;178
2020-01-01;Geneva;Bulgaria;163;316
2020-01-01;Geneva;Malta;82;118
2020-01-01;Geneva;Cyprus;124;214
2020-01-01;Geneva;Chile;98;205
2020-01-01;Geneva;United States;9844;19170
2020-01-01;Geneva;Canada;1550;2962
2020-01-01;Geneva;Mexico;447;891
2020-01-01;Geneva;Brazil;4414;8155
2020-01-01;Geneva;Argentina;381;795
2020-01-01;Geneva;Other South American countries;513;1100
2020-01-01;Geneva;Other Central American countries;343;849
2020-01-01;Geneva;Egypt;400;1088
2020-01-01;Geneva;Other North African countries;741;2151
2020-01-01;Geneva;South Africa;516;963
2020-01-01;Geneva;Other African countries;1143;3465
2020-01-01;Geneva;Bahrain;71;202
2020-01-01;Geneva;Israel;722;1272
2020-01-01;Geneva;India;705;2060
2020-01-01;Geneva;Japan;714;1764
2020-01-01;Geneva;Other South-East Asian countries;1275;2730
2020-01-01;Geneva;Qatar;946;1945
2020-01-01;Geneva;Kuwait;509;1341
2020-01-01;Geneva;Australia;2698;4694
2020-01-01;Geneva;China;3454;6317
2020-01-01;Geneva;Hong Kong;426;749
2020-01-01;Geneva;Indonesia;239;514
2020-01-01;Geneva;South Korea;409;768
2020-01-01;Geneva;Malaysia;253;447
2020-01-01;Geneva;Philippines;183;561
2020-01-01;Geneva;New Zealand, Oceania;212;404
2020-01-01;Geneva;Singapore;419;899
2020-01-01;Geneva;Oman;38;83
2020-01-01;Geneva;Taiwan (Chinese Taipei);103;161
2020-01-01;Geneva;Thailand;231;426
2020-01-01;Geneva;Other West Asian countries;832;2032
2020-01-01;Geneva;Estonia;95;229
2020-01-01;Geneva;Latvia;87;215
2020-01-01;Geneva;Lithuania;116;239
2020-01-01;Geneva;Saudi Arabia;2304;5704
2020-01-01;Geneva;United Arab Emirates;2392;4246
2020-01-01;Geneva;Croatia;86;232
2020-01-01;Geneva;Romania;391;828
2020-01-01;Geneva;Russia;3717;6678
2020-01-01;Geneva;Slovakia;63;142
2020-01-01;Geneva;Slovenia;46;68
2020-01-01;Geneva;Czechia;264;489
2020-01-01;Geneva;Ukraine;682;1194
2020-01-01;Geneva;Serbia;92;224
2020-01-01;Valais;Switzerland;104146;256385
2020-01-01;Valais;Germany;7120;32975
2020-01-01;Valais;France;6438;14284
2020-01-01;Valais;Italy;2274;6051
2020-01-01;Valais;Austria;349;1389
2020-01-01;Valais;United Kingdom;6497;26413
2020-01-01;Valais;Irland;222;911
2020-01-01;Valais;Netherlands;2437;10223
2020-01-01;Valais;Belgium;3091;16060
2020-01-01;Valais;Luxembourg;329;1721
2020-01-01;Valais;Denmark;228;766
2020-01-01;Valais;Sweden;571;2101
2020-01-01;Valais;Norway;310;1071
2020-01-01;Valais;Finland;134;402
2020-01-01;Valais;Spain;734;2599
2020-01-01;Valais;Portugal;230;672
2020-01-01;Valais;Greece;189;918
2020-01-01;Valais;Turkey;272;1190
2020-01-01;Valais;Other European countries;243;635
2020-01-01;Valais;Liechtenstein;24;97
2020-01-01;Valais;Iceland;14;45
2020-01-01;Valais;Poland;232;1064
2020-01-01;Valais;Hungary;67;210
2020-01-01;Valais;Belarus;26;170
2020-01-01;Valais;Bulgaria;50;299
2020-01-01;Valais;Malta;16;56
2020-01-01;Valais;Cyprus;38;158
2020-01-01;Valais;Chile;48;526
2020-01-01;Valais;United States;5192;18647
2020-01-01;Valais;Canada;577;2475
2020-01-01;Valais;Mexico;211;588
2020-01-01;Valais;Brazil;1117;4212
2020-01-01;Valais;Argentina;52;199
2020-01-01;Valais;Other South American countries;186;564
2020-01-01;Valais;Other Central American countries;142;547
2020-01-01;Valais;Egypt;52;246
2020-01-01;Valais;Other North African countries;47;118
2020-01-01;Valais;South Africa;125;675
2020-01-01;Valais;Other African countries;95;359
2020-01-01;Valais;Bahrain;4;14
2020-01-01;Valais;Israel;183;756
2020-01-01;Valais;India;183;544
2020-01-01;Valais;Japan;357;1157
2020-01-01;Valais;Other South-East Asian countries;705;1162
2020-01-01;Valais;Qatar;73;506
2020-01-01;Valais;Kuwait;86;453
2020-01-01;Valais;Australia;1574;7005
2020-01-01;Valais;China;3018;4875
2020-01-01;Valais;Hong Kong;703;2037
2020-01-01;Valais;Indonesia;209;389
2020-01-01;Valais;South Korea;713;1308
2020-01-01;Valais;Malaysia;345;628
2020-01-01;Valais;Philippines;54;109
2020-01-01;Valais;New Zealand, Oceania;132;477
2020-01-01;Valais;Singapore;469;1831
2020-01-01;Valais;Oman;6;20
2020-01-01;Valais;Taiwan (Chinese Taipei);738;1048
2020-01-01;Valais;Thailand;580;1086
2020-01-01;Valais;Other West Asian countries;112;434
2020-01-01;Valais;Estonia;38;179
2020-01-01;Valais;Latvia;21;119
2020-01-01;Valais;Lithuania;34;128
2020-01-01;Valais;Saudi Arabia;200;822
2020-01-01;Valais;United Arab Emirates;231;1113
2020-01-01;Valais;Croatia;35;218
2020-01-01;Valais;Romania;159;768
2020-01-01;Valais;Russia;2105;13409
2020-01-01;Valais;Slovakia;88;242
2020-01-01;Valais;Slovenia;45;182
2020-01-01;Valais;Czechia;128;496
2020-01-01;Valais;Ukraine;322;1516
2020-01-01;Valais;Serbia;29;132
2020-01-01;Ticino;Switzerland;17821;33333
2020-01-01;Ticino;Germany;1784;3996
2020-01-01;Ticino;France;757;1528
2020-01-01;Ticino;Italy;6129;10489
2020-01-01;Ticino;Austria;157;267
2020-01-01;Ticino;United Kingdom;432;927
2020-01-01;Ticino;Irland;27;77
2020-01-01;Ticino;Netherlands;332;613
2020-01-01;Ticino;Belgium;200;354
2020-01-01;Ticino;Luxembourg;45;97
2020-01-01;Ticino;Denmark;30;57
2020-01-01;Ticino;Sweden;56;170
2020-01-01;Ticino;Norway;19;42
2020-01-01;Ticino;Finland;50;100
2020-01-01;Ticino;Spain;268;572
2020-01-01;Ticino;Portugal;96;192
2020-01-01;Ticino;Greece;115;282
2020-01-01;Ticino;Turkey;84;123
2020-01-01;Ticino;Other European countries;161;291
2020-01-01;Ticino;Liechtenstein;39;96
2020-01-01;Ticino;Iceland;3;3
2020-01-01;Ticino;Poland;112;252
2020-01-01;Ticino;Hungary;60;116
2020-01-01;Ticino;Belarus;29;223
2020-01-01;Ticino;Bulgaria;35;70
2020-01-01;Ticino;Malta;30;39
2020-01-01;Ticino;Cyprus;7;17
2020-01-01;Ticino;Chile;4;37
2020-01-01;Ticino;United States;665;1469
2020-01-01;Ticino;Canada;50;87
2020-01-01;Ticino;Mexico;51;85
2020-01-01;Ticino;Brazil;294;572
2020-01-01;Ticino;Argentina;57;98
2020-01-01;Ticino;Other South American countries;59;164
2020-01-01;Ticino;Other Central American countries;34;61
2020-01-01;Ticino;Egypt;43;65
2020-01-01;Ticino;Other North African countries;45;80
2020-01-01;Ticino;South Africa;17;42
2020-01-01;Ticino;Other African countries;69;136
2020-01-01;Ticino;Bahrain;9;9
2020-01-01;Ticino;Israel;94;223
2020-01-01;Ticino;India;82;221
2020-01-01;Ticino;Japan;77;164
2020-01-01;Ticino;Other South-East Asian countries;95;168
2020-01-01;Ticino;Qatar;15;44
2020-01-01;Ticino;Kuwait;31;112
2020-01-01;Ticino;Australia;115;242
2020-01-01;Ticino;China;479;714
2020-01-01;Ticino;Hong Kong;93;208
2020-01-01;Ticino;Indonesia;17;49
2020-01-01;Ticino;South Korea;39;85
2020-01-01;Ticino;Malaysia;22;62
2020-01-01;Ticino;Philippines;39;48
2020-01-01;Ticino;New Zealand, Oceania;9;14
2020-01-01;Ticino;Singapore;33;64
2020-01-01;Ticino;Oman;5;9
2020-01-01;Ticino;Taiwan (Chinese Taipei);39;43
2020-01-01;Ticino;Thailand;125;226
2020-01-01;Ticino;Other West Asian countries;148;345
2020-01-01;Ticino;Estonia;17;29
2020-01-01;Ticino;Latvia;25;46
2020-01-01;Ticino;Lithuania;24;51
2020-01-01;Ticino;Saudi Arabia;147;354
2020-01-01;Ticino;United Arab Emirates;81;164
2020-01-01;Ticino;Croatia;44;74
2020-01-01;Ticino;Romania;145;280
2020-01-01;Ticino;Russia;599;1351
2020-01-01;Ticino;Slovakia;23;44
2020-01-01;Ticino;Slovenia;35;51
2020-01-01;Ticino;Czechia;54;145
2020-01-01;Ticino;Ukraine;131;312
2020-01-01;Ticino;Serbia;34;66
2020-01-01;Fribourg Region;Switzerland;10622;16853
2020-01-01;Fribourg Region;Germany;1070;1766
2020-01-01;Fribourg Region;France;1459;2301
2020-01-01;Fribourg Region;Italy;378;642
2020-01-01;Fribourg Region;Austria;93;169
2020-01-01;Fribourg Region;United Kingdom;174;331
2020-01-01;Fribourg Region;Irland;12;26
2020-01-01;Fribourg Region;Netherlands;157;250
2020-01-01;Fribourg Region;Belgium;172;314
2020-01-01;Fribourg Region;Luxembourg;22;34
2020-01-01;Fribourg Region;Denmark;19;24
2020-01-01;Fribourg Region;Sweden;36;77
2020-01-01;Fribourg Region;Norway;6;29
2020-01-01;Fribourg Region;Finland;9;12
2020-01-01;Fribourg Region;Spain;166;267
2020-01-01;Fribourg Region;Portugal;80;154
2020-01-01;Fribourg Region;Greece;11;25
2020-01-01;Fribourg Region;Turkey;5;8
2020-01-01;Fribourg Region;Other European countries;44;83
2020-01-01;Fribourg Region;Poland;49;100
2020-01-01;Fribourg Region;Hungary;22;42
2020-01-01;Fribourg Region;Belarus;5;12
2020-01-01;Fribourg Region;Bulgaria;9;11
2020-01-01;Fribourg Region;Cyprus;2;6
2020-01-01;Fribourg Region;Chile;14;57
2020-01-01;Fribourg Region;United States;134;331
2020-01-01;Fribourg Region;Canada;30;40
2020-01-01;Fribourg Region;Mexico;7;10
2020-01-01;Fribourg Region;Brazil;57;86
2020-01-01;Fribourg Region;Argentina;17;38
2020-01-01;Fribourg Region;Other South American countries;11;11
2020-01-01;Fribourg Region;Other Central American countries;16;21
2020-01-01;Fribourg Region;Egypt;2;2
2020-01-01;Fribourg Region;Other North African countries;12;15
2020-01-01;Fribourg Region;South Africa;6;10
2020-01-01;Fribourg Region;Other African countries;10;14
2020-01-01;Fribourg Region;Israel;5;12
2020-01-01;Fribourg Region;India;5;22
2020-01-01;Fribourg Region;Japan;10;36
2020-01-01;Fribourg Region;Other South-East Asian countries;5;8
2020-01-01;Fribourg Region;Kuwait;2;4
2020-01-01;Fribourg Region;Australia;21;43
2020-01-01;Fribourg Region;China;24;40
2020-01-01;Fribourg Region;Hong Kong;3;3
2020-01-01;Fribourg Region;Indonesia;4;4
2020-01-01;Fribourg Region;South Korea;58;65
2020-01-01;Fribourg Region;Malaysia;1;3
2020-01-01;Fribourg Region;New Zealand, Oceania;3;4
2020-01-01;Fribourg Region;Singapore;2;2
2020-01-01;Fribourg Region;Thailand;8;15
2020-01-01;Fribourg Region;Other West Asian countries;20;55
2020-01-01;Fribourg Region;Latvia;1;1
2020-01-01;Fribourg Region;Lithuania;3;3
2020-01-01;Fribourg Region;Saudi Arabia;2;2
2020-01-01;Fribourg Region;United Arab Emirates;11;11
2020-01-01;Fribourg Region;Croatia;10;17
2020-01-01;Fribourg Region;Romania;30;77
2020-01-01;Fribourg Region;Russia;60;133
2020-01-01;Fribourg Region;Slovakia;5;7
2020-01-01;Fribourg Region;Slovenia;12;20
2020-01-01;Fribourg Region;Czechia;93;336
2020-01-01;Fribourg Region;Ukraine;7;7
2020-01-01;Fribourg Region;Serbia;5;6
2020-01-01;Aargau and Solothurn Region;Switzerland;20735;39939
2020-01-01;Aargau and Solothurn Region;Germany;5316;10489
2020-01-01;Aargau and Solothurn Region;France;803;1416
2020-01-01;Aargau and Solothurn Region;Italy;793;1661
2020-01-01;Aargau and Solothurn Region;Austria;603;1260
2020-01-01;Aargau and Solothurn Region;United Kingdom;517;1191
2020-01-01;Aargau and Solothurn Region;Irland;57;121
2020-01-01;Aargau and Solothurn Region;Netherlands;515;1053
2020-01-01;Aargau and Solothurn Region;Belgium;349;559
2020-01-01;Aargau and Solothurn Region;Luxembourg;54;86
2020-01-01;Aargau and Solothurn Region;Denmark;103;157
2020-01-01;Aargau and Solothurn Region;Sweden;93;196
2020-01-01;Aargau and Solothurn Region;Norway;54;128
2020-01-01;Aargau and Solothurn Region;Finland;58;96
2020-01-01;Aargau and Solothurn Region;Spain;237;498
2020-01-01;Aargau and Solothurn Region;Portugal;51;183
2020-01-01;Aargau and Solothurn Region;Greece;17;51
2020-01-01;Aargau and Solothurn Region;Turkey;79;267
2020-01-01;Aargau and Solothurn Region;Other European countries;88;126
2020-01-01;Aargau and Solothurn Region;Liechtenstein;31;39
2020-01-01;Aargau and Solothurn Region;Iceland;8;15
2020-01-01;Aargau and Solothurn Region;Poland;199;887
2020-01-01;Aargau and Solothurn Region;Hungary;96;836
2020-01-01;Aargau and Solothurn Region;Bulgaria;21;84
2020-01-01;Aargau and Solothurn Region;Malta;7;30
2020-01-01;Aargau and Solothurn Region;Cyprus;1;3
2020-01-01;Aargau and Solothurn Region;Chile;1;1
2020-01-01;Aargau and Solothurn Region;United States;525;1413
2020-01-01;Aargau and Solothurn Region;Canada;92;192
2020-01-01;Aargau and Solothurn Region;Mexico;14;59
2020-01-01;Aargau and Solothurn Region;Brazil;14;20
2020-01-01;Aargau and Solothurn Region;Argentina;4;21
2020-01-01;Aargau and Solothurn Region;Other South American countries;13;38
2020-01-01;Aargau and Solothurn Region;Other Central American countries;6;17
2020-01-01;Aargau and Solothurn Region;Egypt;4;16
2020-01-01;Aargau and Solothurn Region;Other North African countries;6;29
2020-01-01;Aargau and Solothurn Region;South Africa;6;46
2020-01-01;Aargau and Solothurn Region;Other African countries;28;77
2020-01-01;Aargau and Solothurn Region;Bahrain;1;13
2020-01-01;Aargau and Solothurn Region;Israel;59;181
2020-01-01;Aargau and Solothurn Region;India;83;347
2020-01-01;Aargau and Solothurn Region;Japan;63;184
2020-01-01;Aargau and Solothurn Region;Other South-East Asian countries;9;9
2020-01-01;Aargau and Solothurn Region;Kuwait;6;24
2020-01-01;Aargau and Solothurn Region;Australia;36;95
2020-01-01;Aargau and Solothurn Region;China;1708;2168
2020-01-01;Aargau and Solothurn Region;Hong Kong;11;21
2020-01-01;Aargau and Solothurn Region;Indonesia;10;23
2020-01-01;Aargau and Solothurn Region;South Korea;31;76
2020-01-01;Aargau and Solothurn Region;Malaysia;4;10
2020-01-01;Aargau and Solothurn Region;Philippines;7;33
2020-01-01;Aargau and Solothurn Region;New Zealand, Oceania;3;6
2020-01-01;Aargau and Solothurn Region;Singapore;32;95
2020-01-01;Aargau and Solothurn Region;Taiwan (Chinese Taipei);1;1
2020-01-01;Aargau and Solothurn Region;Thailand;18;28
2020-01-01;Aargau and Solothurn Region;Other West Asian countries;26;93
2020-01-01;Aargau and Solothurn Region;Estonia;4;4
2020-01-01;Aargau and Solothurn Region;Latvia;11;45
2020-01-01;Aargau and Solothurn Region;Lithuania;7;14
2020-01-01;Aargau and Solothurn Region;Saudi Arabia;27;58
2020-01-01;Aargau and Solothurn Region;United Arab Emirates;22;51
2020-01-01;Aargau and Solothurn Region;Croatia;49;124
2020-01-01;Aargau and Solothurn Region;Romania;69;261
2020-01-01;Aargau and Solothurn Region;Russia;76;281
2020-01-01;Aargau and Solothurn Region;Slovakia;38;212
2020-01-01;Aargau and Solothurn Region;Slovenia;53;181
2020-01-01;Aargau and Solothurn Region;Czechia;112;255
2020-01-01;Aargau and Solothurn Region;Ukraine;17;33
2020-01-01;Aargau and Solothurn Region;Serbia;44;114
2020-02-01;Graubünden;Switzerland;162751;512330
2020-02-01;Graubünden;Germany;31436;131391
2020-02-01;Graubünden;France;2517;11763
2020-02-01;Graubünden;Italy;5150;12665
2020-02-01;Graubünden;Austria;1412;5557
2020-02-01;Graubünden;United Kingdom;7247;35131
2020-02-01;Graubünden;Irland;225;814
2020-02-01;Graubünden;Netherlands;4763;21618
2020-02-01;Graubünden;Belgium;3097;15483
2020-02-01;Graubünden;Luxembourg;898;4866
2020-02-01;Graubünden;Denmark;977;5053
2020-02-01;Graubünden;Sweden;1276;5455
2020-02-01;Graubünden;Norway;362;1419
2020-02-01;Graubünden;Finland;539;2461
2020-02-01;Graubünden;Spain;489;1663
2020-02-01;Graubünden;Portugal;288;1103
2020-02-01;Graubünden;Greece;222;809
2020-02-01;Graubünden;Turkey;278;1224
2020-02-01;Graubünden;Other European countries;295;1312
2020-02-01;Graubünden;Liechtenstein;348;1052
2020-02-01;Graubünden;Iceland;12;41
2020-02-01;Graubünden;Poland;798;4351
2020-02-01;Graubünden;Hungary;124;430
2020-02-01;Graubünden;Belarus;41;197
2020-02-01;Graubünden;Bulgaria;78;469
2020-02-01;Graubünden;Malta;52;234
2020-02-01;Graubünden;Cyprus;59;224
2020-02-01;Graubünden;Chile;47;230
2020-02-01;Graubünden;United States;2745;10453
2020-02-01;Graubünden;Canada;290;1197
2020-02-01;Graubünden;Mexico;71;209
2020-02-01;Graubünden;Brazil;1129;5068
2020-02-01;Graubünden;Argentina;73;365
2020-02-01;Graubünden;Other South American countries;69;201
2020-02-01;Graubünden;Other Central American countries;82;314
2020-02-01;Graubünden;Egypt;14;35
2020-02-01;Graubünden;Other North African countries;26;106
2020-02-01;Graubünden;South Africa;91;329
2020-02-01;Graubünden;Other African countries;35;102
2020-02-01;Graubünden;Bahrain;26;126
2020-02-01;Graubünden;Israel;397;1793
2020-02-01;Graubünden;India;213;676
2020-02-01;Graubünden;Japan;250;619
2020-02-01;Graubünden;Other South-East Asian countries;63;230
2020-02-01;Graubünden;Qatar;65;319
2020-02-01;Graubünden;Kuwait;131;567
2020-02-01;Graubünden;Australia;347;1217
2020-02-01;Graubünden;China;429;1229
2020-02-01;Graubünden;Hong Kong;289;903
2020-02-01;Graubünden;Indonesia;129;257
2020-02-01;Graubünden;South Korea;83;415
2020-02-01;Graubünden;Malaysia;58;117
2020-02-01;Graubünden;Philippines;4;10
2020-02-01;Graubünden;New Zealand, Oceania;41;123
2020-02-01;Graubünden;Singapore;144;418
2020-02-01;Graubünden;Oman;14;24
2020-02-01;Graubünden;Taiwan (Chinese Taipei);26;52
2020-02-01;Graubünden;Thailand;125;325
2020-02-01;Graubünden;Other West Asian countries;97;348
2020-02-01;Graubünden;Estonia;223;1229
2020-02-01;Graubünden;Latvia;80;251
2020-02-01;Graubünden;Lithuania;87;421
2020-02-01;Graubünden;Saudi Arabia;55;281
2020-02-01;Graubünden;United Arab Emirates;236;927
2020-02-01;Graubünden;Croatia;67;726
2020-02-01;Graubünden;Romania;231;880
2020-02-01;Graubünden;Russia;1195;5475
2020-02-01;Graubünden;Slovakia;164;776
2020-02-01;Graubünden;Slovenia;144;522
2020-02-01;Graubünden;Czechia;715;3040
2020-02-01;Graubünden;Ukraine;242;1087
2020-02-01;Graubünden;Serbia;50;240
2020-02-01;Eastern Switzerland;Switzerland;43282;95220
2020-02-01;Eastern Switzerland;Germany;8746;19171
2020-02-01;Eastern Switzerland;France;704;1358
2020-02-01;Eastern Switzerland;Italy;752;1743
2020-02-01;Eastern Switzerland;Austria;973;2140
2020-02-01;Eastern Switzerland;United Kingdom;672;1544
2020-02-01;Eastern Switzerland;Irland;59;150
2020-02-01;Eastern Switzerland;Netherlands;628;1742
2020-02-01;Eastern Switzerland;Belgium;347;858
2020-02-01;Eastern Switzerland;Luxembourg;218;651
2020-02-01;Eastern Switzerland;Denmark;114;213
2020-02-01;Eastern Switzerland;Sweden;183;316
2020-02-01;Eastern Switzerland;Norway;69;133
2020-02-01;Eastern Switzerland;Finland;78;161
2020-02-01;Eastern Switzerland;Spain;214;515
2020-02-01;Eastern Switzerland;Portugal;82;222
2020-02-01;Eastern Switzerland;Greece;21;63
2020-02-01;Eastern Switzerland;Turkey;78;196
2020-02-01;Eastern Switzerland;Other European countries;114;309
2020-02-01;Eastern Switzerland;Liechtenstein;93;223
2020-02-01;Eastern Switzerland;Iceland;5;8
2020-02-01;Eastern Switzerland;Poland;251;932
2020-02-01;Eastern Switzerland;Hungary;97;310
2020-02-01;Eastern Switzerland;Belarus;1;2
2020-02-01;Eastern Switzerland;Bulgaria;31;101
2020-02-01;Eastern Switzerland;Malta;5;23
2020-02-01;Eastern Switzerland;Cyprus;14;58
2020-02-01;Eastern Switzerland;Chile;6;8
2020-02-01;Eastern Switzerland;United States;557;1470
2020-02-01;Eastern Switzerland;Canada;41;85
2020-02-01;Eastern Switzerland;Mexico;19;43
2020-02-01;Eastern Switzerland;Brazil;64;210
2020-02-01;Eastern Switzerland;Argentina;5;16
2020-02-01;Eastern Switzerland;Other South American countries;7;30
2020-02-01;Eastern Switzerland;Other Central American countries;18;40
2020-02-01;Eastern Switzerland;Egypt;16;108
2020-02-01;Eastern Switzerland;Other North African countries;14;51
2020-02-01;Eastern Switzerland;South Africa;10;49
2020-02-01;Eastern Switzerland;Other African countries;34;101
